FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Scott Wallace (R),"Wallace, Scott",Scott,Wallace,R,Rockingham,12,Rockingham-12,408431,49,49,49,0,0,0,112,112,0,100,A+,1.0625,100.9,A+
Rep. Bob Greene (R),"Greene, Bob",Bob,Greene,R,Hillsborough,37,Hillsborough-37,408879,49,49,49,0,0,0,112,112,0,100,A+,0.6875,100.6,A+
Rep. Jess Edwards (R),"Edwards, Jess",Jess,Edwards,R,Rockingham,4,Rockingham-4,408392,49,49,48,0,1,0,112,110.5,2,98.7,A+,2,100.5,A+
Rep. Leah Cushman (R),"Cushman, Leah",Leah,Cushman,R,Hillsborough,2,Hillsborough-2,408994,49,49,49,0,0,0,112,112,0,100,A+,0.25,100.2,A+
Rep. Glen Aldrich (R),"Aldrich, Glen",Glen,Aldrich,R,Belknap,2,Belknap-2,377203,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Keith Ammon (R),"Ammon, Keith",Keith,Ammon,R,Hillsborough,40,Hillsborough-40,377204,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Louise Andrus (R),"Andrus, Louise",Louise,Andrus,R,Merrimack,1,Merrimack-1,409020,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Glenn Bailey (R),"Bailey, Glenn",Glenn,Bailey,R,Strafford,1,Strafford-1,409046,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Harry Bean (R),"Bean, Harry",Harry,Bean,R,Belknap,2,Belknap-2,408817,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Lex Berezhny (R),"Berezhny, Lex",Lex,Berezhny,R,Grafton,9,Grafton-9,408988,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. JD Bernardy (R),"Bernardy, JD",JD,Bernardy,R,Rockingham,16,Rockingham-16,409041,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Alan Bershtein (R),"Bershtein, Alan",Alan,Bershtein,R,Rockingham,2,Rockingham-2,408899,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Ralph Boehm (R),"Boehm, Ralph",Ralph,Boehm,R,Hillsborough,20,Hillsborough-20,376553,49,49,47,2,0,0,112,107,0,95.5,A,5,100,A+
Rep. Jose Cambrils (R),"Cambrils, Jose",Jose,Cambrils,R,Merrimack,9,Merrimack-9,409025,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Dustin Dodge (R),"Dodge, Dustin",Dustin,Dodge,R,Rockingham,3,Rockingham-3,409032,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. William Foster (R),"Foster, William",William,Foster,R,Hillsborough,5,Hillsborough-5,408997,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Gerald Griffin (R),"Griffin, Gerald",Gerald,Griffin,R,Hillsborough,5,Hillsborough-5,408314,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Tina Harley (R),"Harley, Tina",Tina,Harley,R,Rockingham,20,Rockingham-20,409044,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Raymond Howard (R),"Howard, Raymond",Raymond,Howard,R,Belknap,8,Belknap-8,377237,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Thomas Kaczynski (R),"Kaczynski, Thomas",Thomas,Kaczynski,R,Strafford,22,Strafford-22,377241,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. John Lewicke (R),"Lewicke, John",John,Lewicke,R,Hillsborough,26,Hillsborough-26,408346,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Matthew Santonastaso (R),"Santonastaso, Matthew",Matthew,Santonastaso,R,Cheshire,14,Cheshire-14,409052,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Jonathan Smith (R),"Smith, Jonathan",Jonathan,Smith,R,Carroll,5,Carroll-5,408971,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Julius Soti (R),"Soti, Julius",Julius,Soti,R,Rockingham,7,Rockingham-7,409036,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Nick White (R),"White, Nick",Nick,White,R,Merrimack,20,Merrimack-20,409027,49,49,49,0,0,0,112,112,0,100,A+,0,100,A+
Rep. Cody Belanger (R),"Belanger, Cody",Cody,Belanger,R,Rockingham,9,Rockingham-9,409039,49,49,48,0,1,0,112,110.5,2,98.7,A+,1.3125,99.9,A+
Rep. Jason Osborne (R),"Osborne, Jason",Jason,Osborne,R,Rockingham,4,Rockingham-4,377253,49,49,48,1,0,0,112,110,0,98.2,A+,1.8125,99.8,A+
Rep. Mark Warden (R),"Warden, Mark",Mark,Warden,R,Hillsborough,15,Hillsborough-15,377049,49,49,48,0,1,0,112,111,2,99.1,A+,0.8125,99.8,A+
Rep. Carol McGuire (R),"McGuire, Carol",Carol,McGuire,R,Merrimack,29,Merrimack-29,376841,49,49,48,1,0,0,112,110,0,98.2,A+,1.25,99.3,A+
Rep. Mark McLean (R),"McLean, Mark",Mark,McLean,R,Hillsborough,44,Hillsborough-44,377251,49,49,48,1,0,0,112,110,0,98.2,A+,1.25,99.3,A+
Rep. Barbara Comtois (R),"Comtois, Barbara",Barbara,Comtois,R,Belknap,7,Belknap-7,408274,49,49,48,0,1,0,112,110.5,2,98.7,A+,0.5,99.1,A+
Rep. Chris True (R),"True, Chris",Chris,1,R,Rockingham,4,Rockingham-4,377268,49,49,48,0,1,0,112,111,2,99.1,A+,0,99.1,A+
Rep. James Spillane (R),"Spillane, James",James,Spillane,R,Rockingham,2,Rockingham-2,377264,49,49,48,1,0,0,112,109,0,97.3,A+,1.75,98.9,A+
Rep. Judy Aron (R),"Aron, Judy",Judy,Aron,R,Sullivan,7,Sullivan-7,408942,49,49,47,2,0,0,112,107,0,95.5,A,3.75,98.8,A+
Rep. Lino Avellani (R),"Avellani, Lino",Lino,Avellani,R,Carroll,5,Carroll-5,377205,49,49,48,0,1,0,112,110.5,2,98.7,A+,0,98.7,A+
Rep. David Love (R),"Love, David",David,Love,R,Rockingham,6,Rockingham-6,408905,49,49,48,0,1,0,112,110.5,2,98.7,A+,0,98.7,A+
Rep. Travis O'Hara (R),"O'Hara, Travis",Travis,O'Hara,R,Belknap,9,Belknap-9,408970,49,49,48,1,0,0,112,109,0,97.3,A+,1.5,98.6,A+
Rep. Terry Roy (R),"Roy, Terry",Terry,Roy,R,Rockingham,32,Rockingham-32,408925,49,49,46,3,0,0,112,105,0,93.8,A,5.25,98.5,A+
Rep. Keith Erf (R),"Erf, Keith",Keith,Erf,R,Hillsborough,2,Hillsborough-2,408845,49,49,48,1,0,0,112,110,0,98.2,A+,0,98.2,A+
Rep. Dawn Johnson (R),"Johnson, Dawn",Dawn,Johnson,R,Belknap,3,Belknap-3,408965,49,49,48,1,0,0,112,109,0,97.3,A+,1.0625,98.2,A+
Rep. Diane Kelley (R),"Kelley, Diane",Diane,Kelley,R,Hillsborough,25,Hillsborough-25,409009,49,49,46,0,3,0,112,110,6.1,98.2,A+,0,98.2,A+
Rep. Niki Kelsey (R),"Kelsey, Niki",Niki,Kelsey,R,Hillsborough,7,Hillsborough-7,408999,49,49,48,1,0,0,112,109,0,97.3,A+,1,98.2,A+
Rep. Erica Layon (R),"Layon, Erica",Erica,Layon,R,Rockingham,6,Rockingham-6,409035,49,49,48,1,0,0,112,109,0,97.3,A+,1,98.2,A+
Rep. Charles Melvin (R),"Melvin, Charles",Charles,Melvin,R,Rockingham,15,Rockingham-15,408915,49,49,48,1,0,0,112,110,0,98.2,A+,0,98.2,A+
Rep. Aidan Ankarberg (R),"Ankarberg, Aidan",Aidan,Ankarberg,R,Strafford,10,Strafford-10,409047,49,49,47,1,1,0,112,108.5,2,96.9,A,0.75,97.6,A+
Rep. Mark Alliegro (R),"Alliegro, Mark",Mark,Alliegro,R,Grafton,7,Grafton-7,408987,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Susan DeLemus (R),"DeLemus, Susan",Susan,DeLemus,R,Strafford,24,Strafford-24,376930,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Beth Folsom (R),"Folsom, Beth",Beth,Folsom,R,Grafton,11,Grafton-11,408989,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Jeffrey Greeson (R),"Greeson, Jeffrey",Jeffrey,Greeson,R,Grafton,16,Grafton-16,408993,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Gary Hopper (R),"Hopper, Gary",Gary,Hopper,R,Hillsborough,2,Hillsborough-2,376353,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Jonathan Mackie (R),"Mackie, Jonathan",Jonathan,Mackie,R,Belknap,2,Belknap-2,408819,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Diane Pauer (R),"Pauer, Diane",Diane,Pauer,R,Hillsborough,26,Hillsborough-26,409010,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Tom Ploszaj (R),"Ploszaj, Tom",Tom,Ploszaj,R,Belknap,1,Belknap-1,408962,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Lisa Post (R),"Post, Lisa",Lisa,Post,R,Hillsborough,4,Hillsborough-4,408996,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Gail Sanborn (R),"Sanborn, Gail",Gail,Sanborn,R,Grafton,6,Grafton-6,408986,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Brian Seaworth (R),"Seaworth, Brian",Brian,Seaworth,R,Merrimack,20,Merrimack-20,377023,49,49,48,1,0,0,112,109,0,97.3,A+,0,97.3,A+
Rep. Leonard Turcotte (R),"Turcotte, Leonard",Leonard,Turcotte,R,Strafford,4,Strafford-4,377269,49,49,47,2,0,0,112,107,0,95.5,A,2,97.3,A+
Rep. Kurt Wuelper (R),"Wuelper, Kurt",Kurt,Wuelper,R,Strafford,3,Strafford-3,377277,49,49,47,2,0,0,112,108,0,96.4,A,1,97.3,A+
Rep. Thomas Walsh (R),"Walsh, Thomas",Thomas,Walsh,R,Merrimack,24,Merrimack-24,377187,49,49,47,1,1,0,112,108.5,2,96.9,A,0,96.9,A
Rep. Max Abramson (R),"Abramson, Max",Max,Abramson,R,Rockingham,37,Rockingham-37,377201,49,49,46,2,1,0,112,106.5,2,95.1,A,1.75,96.7,A
Rep. Stephen Boyd (R),"Boyd, Stephen",Stephen,Boyd,R,Merrimack,24,Merrimack-24,409029,49,49,47,2,0,0,112,108,0,96.4,A,0,96.4,A
Rep. Dennis Green (R),"Green, Dennis",Dennis,Green,R,Rockingham,13,Rockingham-13,377777,49,49,47,1,1,0,112,108,2,96.4,A,0,96.4,A
Rep. Fenton Groen (R),"Groen, Fenton",Fenton,Groen,R,Strafford,23,Strafford-23,409049,49,49,47,2,0,0,112,108,0,96.4,A,0,96.4,A
Rep. Mac Kittredge (R),"Kittredge, Mac",Mac,Kittredge,R,Strafford,12,Strafford-12,408933,49,49,47,2,0,0,112,108,0,96.4,A,0,96.4,A
Rep. Dick Marston (R),"Marston, Dick",Dick,Marston,R,Hillsborough,19,Hillsborough-19,377140,49,49,47,2,0,0,112,107,0,95.5,A,0.75,96.2,A
Rep. Michael Gunski (R),"Gunski, Michael",Michael,Gunski,R,Hillsborough,6,Hillsborough-6,408951,49,49,47,1,1,0,112,107.5,2,96,A,0,96,A
Rep. Michael Moffett (R),"Moffett, Michael",Michael,Moffett,R,Merrimack,9,Merrimack-9,407144,49,49,47,2,0,0,112,107,0,95.5,A,0.25,95.7,A
Rep. Anne Copp (R),"Copp, Anne",Anne,Copp,R,Rockingham,6,Rockingham-6,408750,49,49,45,1,3,0,112,107,6.1,95.5,A,0,95.5,A
Rep. Jeanine Notter (R),"Notter, Jeanine",Jeanine,Notter,R,Hillsborough,21,Hillsborough-21,376991,49,49,47,2,0,0,112,107,0,95.5,A,0,95.5,A
Rep. James Qualey (R),"Qualey, James",James,Qualey,R,Cheshire,11,Cheshire-11,408977,49,49,47,2,0,0,112,107,0,95.5,A,0,95.5,A
Rep. Andrew Renzullo (R),"Renzullo, Andrew",Andrew,Renzullo,R,Hillsborough,37,Hillsborough-37,376618,49,49,47,2,0,0,112,107,0,95.5,A,0,95.5,A
Rep. Claire Rouillard (R),"Rouillard, Claire",Claire,Rouillard,R,Hillsborough,6,Hillsborough-6,377260,49,49,46,2,1,0,112,106,2,94.6,A,1,95.5,A
Rep. Vanessa Sheehan (R),"Sheehan, Vanessa",Vanessa,Sheehan,R,Hillsborough,23,Hillsborough-23,409007,49,49,47,2,0,0,112,107,0,95.5,A,0,95.5,A
Rep. Paul Terry (R),"Terry, Paul",Paul,Terry,R,Belknap,5,Belknap-5,409053,49,49,47,2,0,0,112,107,0,95.5,A,0,95.5,A
Rep. Al Baldasaro (R),"Baldasaro, Al",Al,Baldasaro,R,Rockingham,5,Rockingham-5,376740,49,49,47,2,0,0,112,106,0,94.6,A,0.75,95.3,A
Rep. Tony Piemonte (R),"Piemonte, Tony",Tony,Piemonte,R,Rockingham,4,Rockingham-4,408902,49,49,46,3,0,0,112,105,0,93.8,A,1.5,95.1,A
Rep. Paul Somero (R),"Somero, Paul",Paul,Somero,R,Hillsborough,25,Hillsborough-25,408344,49,49,46,1,2,0,112,106.5,4.1,95.1,A,0,95.1,A
Rep. Ted Gorski (R),"Gorski, Ted",Ted,Gorski,R,Hillsborough,7,Hillsborough-7,408998,49,49,46,3,0,0,112,105,0,93.8,A,1,94.7,A
Rep. John Potucek (R),"Potucek, John",John,Potucek,R,Rockingham,6,Rockingham-6,377257,49,49,46,3,0,0,112,105,0,93.8,A,1,94.7,A
Rep. Tim Baxter (R),"Baxter, Tim",Tim,Baxter,R,Rockingham,20,Rockingham-20,409043,49,49,46,2,1,0,112,106,2,94.6,A,0,94.6,A
Rep. Matthew Pitaro (R),"Pitaro, Matthew",Matthew,Pitaro,R,Merrimack,22,Merrimack-22,409028,49,49,46,2,1,0,112,106,2,94.6,A,0,94.6,A
Rep. Richard Tripp (R),"Tripp, Richard",Richard,Tripp,R,Rockingham,6,Rockingham-6,408408,49,49,46,3,0,0,112,106,0,94.6,A,0,94.6,A
Rep. Dave Testerman (R),"Testerman, Dave",Dave,Testerman,R,Merrimack,2,Merrimack-2,408369,49,49,46,2,1,0,112,105.5,2,94.2,A,0.3125,94.5,A
Rep. Gregg Hough (R),"Hough, Gregg",Gregg,Hough,R,Belknap,3,Belknap-3,408964,49,49,43,0,6,0,112,103.5,12.2,92.4,A,2,94.2,A
Rep. Joseph Pitre (R),"Pitre, Joseph",Joseph,Pitre,R,Strafford,2,Strafford-2,377005,49,49,45,3,1,0,112,104.5,2,93.3,A,1,94.2,A
Rep. Debra DeSimone (R),"DeSimone, Debra",Debra,DeSimone,R,Rockingham,14,Rockingham-14,376807,49,49,45,4,0,0,112,103,0,92,A,2.25,94,A
Rep. Juliet Harvey-Bolia (R),"Harvey-Bolia, Juliet",Juliet,Harvey-Bolia,R,Belknap,4,Belknap-4,408967,49,49,45,2,2,0,112,105,4.1,93.8,A,0.25,94,A
Rep. Deborah Hobson (R),"Hobson, Deborah",Deborah,Hobson,R,Rockingham,35,Rockingham-35,408927,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. James Horgan (R),"Horgan, James",James,Horgan,R,Strafford,2,Strafford-2,408434,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Howard Pearl (R),"Pearl, Howard",Howard,Pearl,R,Merrimack,26,Merrimack-26,408383,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Skip Rollins (R),"Rollins, Skip",Skip,Rollins,R,Sullivan,6,Sullivan-6,377163,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Matthew Simon (R),"Simon, Matthew",Matthew,Simon,R,Grafton,14,Grafton-14,409054,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Denise Smith (R),"Smith, Denise",Denise,Smith,R,Hillsborough,37,Hillsborough-37,409015,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Paul Tudor (R),"Tudor, Paul",Paul,Tudor,R,Rockingham,1,Rockingham-1,409030,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Natalie Wells (R),"Wells, Natalie",Natalie,Wells,R,Merrimack,25,Merrimack-25,408382,49,49,46,3,0,0,112,105,0,93.8,A,0,93.8,A
Rep. Clifford Newton (R),"Newton, Clifford",Clifford,Newton,R,Strafford,9,Strafford-9,376503,49,49,45,3,1,0,112,104.5,2,93.3,A,0,93.3,A
Rep. Kenneth Weyler (R),"Weyler, Kenneth",Kenneth,Weyler,R,Rockingham,13,Rockingham-13,374470,49,49,45,4,0,0,112,103,0,92,A,1.3125,93.2,A
Rep. Larry Gagne (R),"Gagne, Larry",Larry,Gagne,R,Hillsborough,13,Hillsborough-13,376814,49,49,45,4,0,0,112,104,0,92.9,A,0,92.9,A
Rep. Peter Hayward (R),"Hayward, Peter",Peter,Hayward,R,Strafford,1,Strafford-1,408928,49,49,45,4,0,0,112,104,0,92.9,A,0,92.9,A
Rep. Timothy Lang (R),"Lang, Timothy",Timothy,Lang,R,Belknap,4,Belknap-4,407925,49,49,45,4,0,0,112,103,0,92,A,0.5,92.4,A
Rep. Douglas Trottier (R),"Trottier, Douglas",Douglas,Trottier,R,Belknap,6,Belknap-6,408969,49,49,45,4,0,0,112,103,0,92,A,0.5,92.4,A
Rep. Melissa Litchfield (R),"Litchfield, Melissa",Melissa,Litchfield,R,Rockingham,11,Rockingham-11,409040,49,49,45,4,0,0,112,103,0,92,A,0,92,A
Rep. Katherine Prudhomme-O'Brien (R),"Prudhomme-O'Brien, Katherine",Katherine,Prudhomme-O'Brien,R,Rockingham,6,Rockingham-6,377258,49,49,45,4,0,0,112,103,0,92,A,0,92,A
Rep. Walter Spilsbury (R),"Spilsbury, Walter",Walter,Spilsbury,R,Sullivan,8,Sullivan-8,409050,49,49,46,3,0,0,112,103,0,92,A,0,92,A
Rep. Douglas Thomas (R),"Thomas, Douglas",Douglas,Thomas,R,Rockingham,5,Rockingham-5,377267,49,49,45,4,0,0,112,103,0,92,A,0,92,A
Rep. Rick Ladd (R),"Ladd, Rick",Rick,Ladd,R,Grafton,4,Grafton-4,376832,49,49,43,5,1,0,112,100,2,89.3,A-,2.75,91.8,A-
Rep. Linda Gould (R),"Gould, Linda",Linda,Gould,R,Hillsborough,7,Hillsborough-7,377299,49,49,44,4,1,0,112,102,2,91.1,A-,0.5,91.5,A-
Rep. Kimberly Rice (R),"Rice, Kimberly",Kimberly,Rice,R,Hillsborough,37,Hillsborough-37,377259,49,49,44,5,0,0,112,101,0,90.2,A-,1.3125,91.4,A-
Rep. Richard Lascelles (R),"Lascelles, Richard",Richard,Lascelles,R,Hillsborough,20,Hillsborough-20,408331,49,49,44,4,1,0,112,102,2,91.1,A-,0,91.1,A-
Rep. Maureen Mooney (R),"Mooney, Maureen",Maureen,Mooney,R,Hillsborough,21,Hillsborough-21,376501,49,49,44,5,0,0,112,101,0,90.2,A-,1,91.1,A-
Rep. Jordan Ulery (R),"Ulery, Jordan",Jordan,Ulery,R,Hillsborough,37,Hillsborough-37,376635,49,49,43,3,3,0,112,102,6.1,91.1,A-,0,91.1,A-
Rep. Michael Vose (R),"Vose, Michael",Michael,Vose,R,Rockingham,9,Rockingham-9,377272,49,49,42,2,5,0,112,101.5,10.2,90.6,A-,0,90.6,A-
Rep. Daryl Abbas (R),"Abbas, Daryl",Daryl,Abbas,R,Rockingham,8,Rockingham-8,408908,49,49,44,4,1,0,112,101,2,90.2,A-,0,90.2,A-
Rep. Fred Doucette (R),"Doucette, Fred",Fred,Doucette,R,Rockingham,8,Rockingham-8,377220,49,49,44,5,0,0,112,101,0,90.2,A-,0,90.2,A-
Rep. Oliver Ford (R),"Ford, Oliver",Oliver,Ford,R,Rockingham,4,Rockingham-4,409033,49,49,44,5,0,0,112,101,0,90.2,A-,0,90.2,A-
Rep. Susan Homola (R),"Homola, Susan",Susan,Homola,R,Hillsborough,27,Hillsborough-27,409011,49,49,44,5,0,0,112,101,0,90.2,A-,0,90.2,A-
Rep. Bill King (R),"King, Bill",Bill,King,R,Hillsborough,23,Hillsborough-23,409006,49,49,44,5,0,0,112,101,0,90.2,A-,0,90.2,A-
Rep. Jennifer Rhodes (R),"Rhodes, Jennifer",Jennifer,Rhodes,R,Cheshire,15,Cheshire-15,408979,49,49,42,7,0,0,112,97,0,86.6,B+,4,90.2,A-
Rep. John Hunt (R),"Hunt, John",John,Hunt,R,Cheshire,11,Cheshire-11,372375,49,49,43,4,2,0,112,100.5,4.1,89.7,A-,0,89.7,A-
Rep. Laurie Sanborn (R),"Sanborn, Laurie",Laurie,Sanborn,R,Hillsborough,41,Hillsborough-41,377016,49,49,42,2,5,0,112,100.5,10.2,89.7,A-,0,89.7,A-
Rep. Jim Creighton (R),"Creighton, Jim",Jim,Creighton,R,Hillsborough,38,Hillsborough-38,409017,49,49,43,6,0,0,112,99,0,88.4,A-,0,88.4,A-
Rep. Barbara Griffin (R),"Griffin, Barbara",Barbara,Griffin,R,Hillsborough,6,Hillsborough-6,377233,49,49,43,6,0,0,112,99,0,88.4,A-,0,88.4,A-
Rep. Michael Harrington (R),"Harrington, Michael",Michael,Harrington,R,Strafford,3,Strafford-3,376347,49,49,42,5,2,0,112,94,4.1,83.9,B+,5,88.4,A-
Rep. Paul Ayer (R),"Ayer, Paul",Paul,Ayer,R,Rockingham,3,Rockingham-3,409031,49,49,42,5,2,0,112,98.5,4.1,87.9,A-,0,87.9,A-
Rep. Mark McConkey (R),"McConkey, Mark",Mark,McConkey,R,Carroll,3,Carroll-3,376495,49,49,41,5,3,0,112,98.5,6.1,87.9,A-,0,87.9,A-
Rep. Fred Plett (R),"Plett, Fred",Fred,Plett,R,Hillsborough,6,Hillsborough-6,408952,49,49,41,4,4,0,112,98.5,8.2,87.9,A-,0,87.9,A-
Rep. Kevin Craig (R),"Craig, Kevin",Kevin,Craig,R,Coos,4,Coos-4,408944,49,49,38,0,11,0,112,98,22.4,87.5,A-,0,87.5,A-
Rep. Arnold Davis (R),"Davis, Arnold",Arnold,Davis,R,Coos,2,Coos-2,408983,49,49,43,6,0,0,112,98,0,87.5,A-,0,87.5,A-
Rep. Tom Dolan (R),"Dolan, Tom",Tom,Dolan,R,Rockingham,5,Rockingham-5,408903,49,49,43,6,0,0,112,98,0,87.5,A-,0,87.5,A-
Rep. Betty Gay (R),"Gay, Betty",Betty,Gay,R,Rockingham,8,Rockingham-8,408411,49,49,43,6,0,0,112,98,0,87.5,A-,0,87.5,A-
Rep. Phyllis Katsakiores (R),"Katsakiores, Phyllis",Phyllis,Katsakiores,R,Rockingham,6,Rockingham-6,332247,49,49,43,6,0,0,112,98,0,87.5,A-,0,87.5,A-
Rep. Charles McMahon (R),"McMahon, Charles",Charles,McMahon,R,Rockingham,7,Rockingham-7,376498,49,49,43,6,0,0,112,98,0,87.5,A-,0,87.5,A-
Rep. Joe Sweeney (R),"Sweeney, Joe",Joe,Sweeney,R,Rockingham,8,Rockingham-8,377174,49,49,43,5,1,0,112,98,2,87.5,A-,0,87.5,A-
Rep. Lynne Ober (R),"Ober, Lynne",Lynne,Ober,R,Hillsborough,37,Hillsborough-37,376609,49,49,37,0,12,0,112,97.5,24.5,87.1,A-,0,87.1,A-
Rep. Patrick Abrami (R),"Abrami, Patrick",Patrick,Abrami,R,Rockingham,19,Rockingham-19,376897,49,49,43,6,0,0,112,97,0,86.6,B+,0,86.6,B+
Rep. Robert Healey (R),"Healey, Robert",Robert,Healey,R,Hillsborough,21,Hillsborough-21,409001,49,49,42,7,0,0,112,97,0,86.6,B+,0,86.6,B+
Rep. John Janigian (R),"Janigian, John",John,Janigian,R,Rockingham,8,Rockingham-8,408412,49,49,42,7,0,0,112,97,0,86.6,B+,0,86.6,B+
Rep. Richard Littlefield (R),"Littlefield, Richard",Richard,Littlefield,R,Belknap,3,Belknap-3,408966,49,49,38,4,7,0,112,97,14.3,86.6,B+,0,86.6,B+
