FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Kristine Perez (R),"Perez, Kristine",Kristine,Perez,R,Rockingham,16,Rockingham-16,409150,55,55,52,3,0,0,96,90,0,93.75,A,0,93.75,A
Rep. Kristin Noble (R),"Noble, Kristin",Kristin,Noble,R,Hillsborough,2,Hillsborough-02,409140,55,55,52,3,0,0,96,90,0,93.75,A,0,93.75,A
Rep. Yury Polozov (R),"Polozov, Yury",Yury,Polozov,R,Merrimack,10,Merrimack-10,409153,55,55,49,0,6,0,96,89.5,10.9090909090909,93.2291666666667,A,0.33333333335,93.5625000000167,A
Rep. Lino Avellani (R),"Avellani, Lino",Lino,Avellani,R,Carroll,4,Carroll-04,377205,55,55,51,4,0,0,96,89,0,92.7083333333333,A,0,92.7083333333333,A
Rep. Dan Hynes (I),"Hynes, Dan",Dan,Hynes,I,Hillsborough,2,Hillsborough-02,408333,55,55,46,0,9,0,96,87,16.3636363636364,90.625,A-,1.583333333375,92.208333333375,A
Rep. Barbara Comtois (R),"Comtois, Barbara",Barbara,Comtois,R,Belknap,7,Belknap-07,408274,55,55,48,1,6,0,96,88,10.9090909090909,91.6666666666667,A-,0.41666666665,92.0833333333167,A
Rep. Daniel Popovici-Muller (R),"Popovici-Muller, Daniel",Daniel,Popovici-Muller,R,Rockingham,17,Rockingham-17,409154,55,55,51,4,0,0,96,88,0,91.6666666666667,A-,0.25,91.9166666666667,A-
Rep. Chris True (R),"True, Chris",Chris,True,R,Rockingham,9,Rockingham-09,377268,55,55,50,5,0,0,96,88,0,91.6666666666667,A-,0.083333333325,91.7499999999917,A-
Rep. Keith Erf (R),"Erf, Keith",Keith,Erf,R,Hillsborough,28,Hillsborough-28,408845,55,55,51,4,0,0,96,88,0,91.6666666666667,A-,0,91.6666666666667,A-
Rep. Seth King (R),"King, Seth",Seth,King,R,Coos,4,Coos-04,409117,55,55,48,6,1,0,96,87.5,1.81818181818182,91.1458333333333,A-,0,91.1458333333333,A-
Rep. Jonathan Smith (R),"Smith, Jonathan",Jonathan,Smith,R,Carroll,5,Carroll-05,408971,55,55,50,5,0,0,96,87,0,90.625,A-,0.33333333335,90.95833333335,A-
Rep. Keith Ammon (R),"Ammon, Keith",Keith,Ammon,R,Hillsborough,42,Hillsborough-42,377204,55,55,49,6,0,0,96,87,0,90.625,A-,0,90.625,A-
Rep. Brian Seaworth (R),"Seaworth, Brian",Brian,Seaworth,R,Merrimack,12,Merrimack-12,377023,55,55,48,5,2,0,96,86.5,3.63636363636364,90.1041666666667,A-,0,90.1041666666667,A-
Rep. Jim Kofalt (R),"Kofalt, Jim",Jim,Kofalt,R,Hillsborough,32,Hillsborough-32,408995,55,55,51,4,0,0,96,86,0,89.5833333333333,A-,0.3333333333,89.9166666666334,A-
Rep. Gerald Griffin (R),"Griffin, Gerald",Gerald,Griffin,R,Hillsborough,42,Hillsborough-42,408314,55,55,48,7,0,0,96,86,0,89.5833333333333,A-,0,89.5833333333333,A-
Rep. Tom Ploszaj (R),"Ploszaj, Tom",Tom,Ploszaj,R,Belknap,1,Belknap-01,408962,55,55,50,5,0,0,96,86,0,89.5833333333333,A-,0,89.5833333333333,A-
Rep. Claudine Burnham (R),"Burnham, Claudine",Claudine,Burnham,R,Strafford,2,Strafford-02,409075,55,55,51,4,0,0,96,86,0,89.5833333333333,A-,0,89.5833333333333,A-
Rep. Diane Pauer (R),"Pauer, Diane",Diane,Pauer,R,Hillsborough,36,Hillsborough-36,409010,55,55,50,5,0,0,96,85,0,88.5416666666667,A-,0.750000000025,89.2916666666917,A-
Rep. Alvin See (R),"See, Alvin",Alvin,See,R,Merrimack,26,Merrimack-26,409165,55,55,50,5,0,0,96,85,0,88.5416666666667,A-,0.083333333325,88.6249999999917,A-
Rep. Shane Sirois (R),"Sirois, Shane",Shane,Sirois,R,Hillsborough,32,Hillsborough-32,409170,55,55,49,6,0,0,96,85,0,88.5416666666667,A-,0.083333333325,88.6249999999917,A-
Rep. Len Turcotte (R),"Turcotte, Len",Len,Turcotte,R,Strafford,4,Strafford-04,377269,55,55,50,5,0,0,96,85,0,88.5416666666667,A-,0,88.5416666666667,A-
Rep. Kelley Potenza (R),"Potenza, Kelley",Kelley,Potenza,R,Strafford,19,Strafford-19,409156,55,55,40,0,15,0,96,85,27.2727272727273,88.5416666666667,A-,0,88.5416666666667,A-
Rep. Cyril Aures (R),"Aures, Cyril",Cyril,Aures,R,Merrimack,13,Merrimack-13,409061,55,55,50,5,0,0,96,85,0,88.5416666666667,A-,0,88.5416666666667,A-
Rep. Stephen Boyd (R),"Boyd, Stephen",Stephen,Boyd,R,Merrimack,10,Merrimack-10,409029,55,55,49,6,0,0,96,85,0,88.5416666666667,A-,0,88.5416666666667,A-
Rep. David Love (R),"Love, David",David,Love,R,Rockingham,13,Rockingham-13,408905,55,55,50,5,0,0,96,84,0,87.5,A-,0.166666666675,87.666666666675,A-
Rep. Tim McGough (R),"McGough, Tim",Tim,McGough,R,Hillsborough,12,Hillsborough-12,376150,55,55,49,6,0,0,96,84,0,87.5,A-,0,87.5,A-
Rep. Clifford Newton (R),"Newton, Clifford",Clifford,Newton,R,Strafford,6,Strafford-06,376503,55,55,49,6,0,0,96,84,0,87.5,A-,0,87.5,A-
Rep. Paul Terry (R),"Terry, Paul",Paul,Terry,R,Belknap,7,Belknap-07,409053,55,55,49,6,0,0,96,84,0,87.5,A-,0,87.5,A-
Rep. Ron Dunn (R),"Dunn, Ron",Ron,Dunn,R,Rockingham,16,Rockingham-16,409092,55,55,49,6,0,0,96,84,0,87.5,A-,0,87.5,A-
Rep. Walter Spilsbury (R),"Spilsbury, Walter",Walter,Spilsbury,R,Sullivan,3,Sullivan-03,409050,55,55,47,8,0,0,96,84,0,87.5,A-,0,87.5,A-
Rep. Mark McLean (R),"McLean, Mark",Mark,McLean,R,Hillsborough,15,Hillsborough-15,377251,55,55,38,2,15,0,96,83,27.2727272727273,86.4583333333333,B+,0.666666666675,87.1250000000083,A-
Rep. Thomas Kaczynski (R),"Kaczynski, Thomas",Thomas,Kaczynski,R,Strafford,5,Strafford-05,377241,55,55,41,0,14,0,96,83.5,25.4545454545454,86.9791666666667,B+,0,86.9791666666667,B+
Rep. Jason Osborne (R),"Osborne, Jason",Jason,Osborne,R,Rockingham,2,Rockingham-02,377253,55,55,46,8,1,0,96,82.5,1.81818181818182,85.9375,B+,0.833333333375,86.770833333375,B+
Rep. Sherman Packard (R),"Packard, Sherman",Sherman,Packard,R,Rockingham,16,Rockingham-16,375453,55,55,5,0,3,47,15,13,5.45454545454545,86.6666666666667,Spkr,0,86.6666666666667,Spkr
Rep. Jeffrey Tenczar (R),"Tenczar, Jeffrey",Jeffrey,Tenczar,R,Hillsborough,1,Hillsborough-01,409181,55,55,48,7,0,0,96,83,0,86.4583333333333,B+,0,86.4583333333333,B+
Rep. Diane Kelley (R),"Kelley, Diane",Diane,Kelley,R,Hillsborough,32,Hillsborough-32,409009,55,55,48,7,0,0,96,83,0,86.4583333333333,B+,0,86.4583333333333,B+
Rep. Erica Layon (R),"Layon, Erica",Erica,Layon,R,Rockingham,13,Rockingham-13,409035,55,55,46,9,0,0,96,82,0,85.4166666666667,B+,1.000000000025,86.4166666666917,B+
Rep. James Spillane (R),"Spillane, James",James,Spillane,R,Rockingham,2,Rockingham-02,377264,55,55,47,7,1,0,96,82.5,1.81818181818182,85.9375,B+,0.416666666675,86.354166666675,B+
Rep. Joe Sweeney (R),"Sweeney, Joe",Joe,Sweeney,R,Rockingham,25,Rockingham-25,377174,55,55,47,8,0,0,96,83,0,86.4583333333333,B+,-0.25,86.2083333333333,B+
Rep. Lisa Mazur (R),"Mazur, Lisa",Lisa,Mazur,R,Hillsborough,44,Hillsborough-44,409129,55,55,48,7,0,0,96,82,0,85.4166666666667,B+,0.3333333333,85.7499999999667,B+
Rep. Stephen Kennedy (R),"Kennedy, Stephen",Stephen,Kennedy,R,Hillsborough,13,Hillsborough-13,409115,55,55,47,8,0,0,96,82,0,85.4166666666667,B+,0,85.4166666666667,B+
Rep. Louise Andrus (R),"Andrus, Louise",Louise,Andrus,R,Merrimack,5,Merrimack-05,409020,55,55,47,8,0,0,96,82,0,85.4166666666667,B+,0,85.4166666666667,B+
Rep. Jeffrey Greeson (R),"Greeson, Jeffrey",Jeffrey,Greeson,R,Grafton,6,Grafton-06,408993,55,55,48,7,0,0,96,82,0,85.4166666666667,B+,0,85.4166666666667,B+
Rep. Gregory Hill (R),"Hill, Gregory",Gregory,Hill,R,Merrimack,2,Merrimack-02,376948,55,55,46,8,1,0,96,81,1.81818181818182,84.375,B+,0.5833333333,84.9583333333,B+
Rep. Jacob Brouillard (R),"Brouillard, Jacob",Jacob,Brouillard,R,Rockingham,1,Rockingham-01,409072,55,55,43,7,5,0,96,81.5,9.09090909090909,84.8958333333333,B+,0,84.8958333333333,B+
Rep. David Rochefort (R),"Rochefort, David",David,Rochefort,R,Grafton,1,Grafton-01,409162,55,55,47,8,0,0,96,81,0,84.375,B+,0.5,84.875,B+
Rep. Jordan Ulery (R),"Ulery, Jordan",Jordan,Ulery,R,Hillsborough,13,Hillsborough-13,376635,55,55,46,9,0,0,96,81,0,84.375,B+,0.25,84.625,B+
Rep. Joseph Pitre (R),"Pitre, Joseph",Joseph,Pitre,R,Strafford,1,Strafford-01,377005,55,55,47,8,0,0,96,81,0,84.375,B+,0,84.375,B+
Rep. Arlene Quaratiello (R),"Quaratiello, Arlene",Arlene,Quaratiello,R,Rockingham,18,Rockingham-18,409157,55,55,48,7,0,0,96,81,0,84.375,B+,0,84.375,B+
Rep. James Qualey (R),"Qualey, James",James,Qualey,R,Cheshire,18,Cheshire-18,408977,55,55,46,9,0,0,96,81,0,84.375,B+,0,84.375,B+
Rep. Tony Piemonte (R),"Piemonte, Tony",Tony,Piemonte,R,Rockingham,9,Rockingham-09,408902,55,55,45,9,1,0,96,81,1.81818181818182,84.375,B+,0,84.375,B+
Rep. Lisa Post (R),"Post, Lisa",Lisa,Post,R,Hillsborough,42,Hillsborough-42,408996,55,55,44,9,2,0,96,80.5,3.63636363636364,83.8541666666667,B+,0.500000000025,84.3541666666917,B+
Rep. Brandon Phinney (R),"Phinney, Brandon",Brandon,Phinney,R,Strafford,9,Strafford-09,408447,55,55,38,2,15,0,96,80,27.2727272727273,83.3333333333333,B+,0.58333333335,83.9166666666833,B+
Rep. Katelyn Kuttab (R),"Kuttab, Katelyn",Katelyn,Kuttab,R,Rockingham,17,Rockingham-17,409119,55,55,46,8,1,0,96,80.5,1.81818181818182,83.8541666666667,B+,-0.25,83.6041666666667,B+
Rep. Vanessa Sheehan (R),"Sheehan, Vanessa",Vanessa,Sheehan,R,Hillsborough,43,Hillsborough-43,409007,55,55,47,8,0,0,96,80,0,83.3333333333333,B+,0.16666666665,83.4999999999834,B+
Rep. Ross Berry (R),"Berry, Ross",Ross,Berry,R,Hillsborough,39,Hillsborough-39,409019,55,55,44,9,2,0,96,79,3.63636363636364,82.2916666666667,B+,1.08333333335,83.3750000000167,B+
Rep. Larry Gagne (R),"Gagne, Larry",Larry,Gagne,R,Hillsborough,16,Hillsborough-16,376814,55,55,46,9,0,0,96,80,0,83.3333333333333,B+,-0.166666666675,83.1666666666584,B+
Rep. Michael Moffett (R),"Moffett, Michael",Michael,Moffett,R,Merrimack,4,Merrimack-04,407144,55,55,47,8,0,0,96,80,0,83.3333333333333,B+,-0.750000000025,82.5833333333084,B+
Rep. JD Bernardy (R),"Bernardy, JD",JD,Bernardy,R,Rockingham,36,Rockingham-36,409041,55,55,47,8,0,0,96,79,0,82.2916666666667,B+,0.16666666665,82.4583333333167,B+
Rep. Mark McConkey (R),"McConkey, Mark",Mark,McConkey,R,Carroll,8,Carroll-08,376495,55,55,44,8,3,0,96,79,5.45454545454545,82.2916666666667,B+,0,82.2916666666667,B+
Rep. Dave Testerman (R),"Testerman, Dave",Dave,Testerman,R,Merrimack,3,Merrimack-03,408369,55,55,44,9,2,0,96,79,3.63636363636364,82.2916666666667,B+,0,82.2916666666667,B+
Rep. Harry Bean (R),"Bean, Harry",Harry,Bean,R,Belknap,6,Belknap-06,408817,55,55,44,6,5,0,96,79,9.09090909090909,82.2916666666667,B+,0,82.2916666666667,B+
Rep. Richard Beaudoin (R),"Beaudoin, Richard",Richard,Beaudoin,R,Belknap,6,Belknap-06,408820,55,55,43,6,6,0,96,79,10.9090909090909,82.2916666666667,B+,0,82.2916666666667,B+
Rep. Andrew Prout (R),"Prout, Andrew",Andrew,Prout,R,Hillsborough,13,Hillsborough-13,408359,55,55,40,1,14,0,96,78.5,25.4545454545454,81.7708333333333,B+,0.416666666675,82.1875000000084,B+
Rep. Matthew Simon (R),"Simon, Matthew",Matthew,Simon,R,Grafton,1,Grafton-01,409054,55,55,46,8,1,0,96,78.5,1.81818181818182,81.7708333333333,B+,0.333333333325,82.1041666666583,B+
Rep. Juliet Harvey-Bolia (R),"Harvey-Bolia, Juliet",Juliet,Harvey-Bolia,R,Belknap,3,Belknap-03,408967,55,55,44,11,0,0,96,78,0,81.25,B+,0.750000000025,82.000000000025,B+
Rep. Jeanine Notter (R),"Notter, Jeanine",Jeanine,Notter,R,Hillsborough,12,Hillsborough-12,376991,55,55,45,10,0,0,96,78,0,81.25,B+,0.75,82,B+
Rep. Jess Edwards (R),"Edwards, Jess",Jess,Edwards,R,Rockingham,31,Rockingham-31,408392,55,55,41,11,3,0,96,78,5.45454545454545,81.25,B+,0.666666666675,81.916666666675,B+
Rep. Jose Cambrils (R),"Cambrils, Jose",Jose,Cambrils,R,Merrimack,4,Merrimack-04,409025,55,55,45,8,2,0,96,78.5,3.63636363636364,81.7708333333333,B+,0,81.7708333333333,B+
Rep. Mike Drago (R),"Drago, Mike",Mike,Drago,R,Rockingham,4,Rockingham-04,409090,55,55,45,8,2,0,96,78.5,3.63636363636364,81.7708333333333,B+,0,81.7708333333333,B+
Rep. Susan Vandecasteele (R),"Vandecasteele, Susan",Susan,Vandecasteele,R,Rockingham,25,Rockingham-25,409038,55,55,33,5,17,0,96,78.5,30.9090909090909,81.7708333333333,B+,0,81.7708333333333,B+
Rep. James Horgan (R),"Horgan, James",James,Horgan,R,Strafford,1,Strafford-01,408434,55,55,46,9,0,0,96,78,0,81.25,B+,0,81.25,B+
Rep. Jonathan Stone (R),"Stone, Jonathan",Jonathan,Stone,R,Sullivan,8,Sullivan-08,409177,55,55,44,11,0,0,96,78,0,81.25,B+,0,81.25,B+
Rep. James Summers (R),"Summers, James",James,Summers,R,Rockingham,20,Rockingham-20,409179,55,55,45,10,0,0,96,78,0,81.25,B+,0,81.25,B+
Rep. John Potucek (R),"Potucek, John",John,Potucek,R,Rockingham,13,Rockingham-13,377257,55,55,43,12,0,0,96,78,0,81.25,B+,-0.08333333335,81.16666666665,B+
Rep. Bob Lynn (R),"Lynn, Bob",Bob,Lynn,R,Rockingham,17,Rockingham-17,409037,55,55,42,13,0,0,96,77,0,80.2083333333333,B+,0.83333333335,81.0416666666833,B+
Rep. Mike Belcher (R),"Belcher, Mike",Mike,Belcher,R,Carroll,4,Carroll-04,409194,55,55,41,5,9,0,96,78,16.3636363636364,81.25,B+,-0.5,80.75,B+
Rep. Phyllis Katsakiores (R),"Katsakiores, Phyllis",Phyllis,Katsakiores,R,Rockingham,13,Rockingham-13,332247,55,55,42,13,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Fred Doucette (R),"Doucette, Fred",Fred,Doucette,R,Rockingham,25,Rockingham-25,377220,55,55,42,13,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Richard Tripp (R),"Tripp, Richard",Richard,Tripp,R,Rockingham,13,Rockingham-13,408408,55,55,42,13,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Lisa Smart (R),"Smart, Lisa",Lisa,Smart,R,Belknap,2,Belknap-02,409171,55,55,44,11,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Robert Wherry (R),"Wherry, Robert",Robert,Wherry,R,Hillsborough,13,Hillsborough-13,409187,55,55,44,11,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Zachary Nutting (R),"Nutting, Zachary",Zachary,Nutting,R,Cheshire,11,Cheshire-11,409141,55,55,43,12,0,0,96,77,0,80.2083333333333,B+,0,80.2083333333333,B+
Rep. Judy Aron (R),"Aron, Judy",Judy,Aron,R,Sullivan,4,Sullivan-04,408942,55,55,42,13,0,0,96,75,0,78.125,B,1.999999999975,80.124999999975,B+
Rep. Deb Hobson (R),"Hobson, Deb",Deb,Hobson,R,Rockingham,14,Rockingham-14,408927,55,55,44,9,2,0,96,77,3.63636363636364,80.2083333333333,B+,-0.25,79.9583333333333,B
Rep. Laurie Sanborn (R),"Sanborn, Laurie",Laurie,Sanborn,R,Hillsborough,2,Hillsborough-02,377016,55,55,41,13,1,0,96,76.5,1.81818181818182,79.6875,B,0,79.6875,B
Rep. Susan Porcelli (R),"Porcelli, Susan",Susan,Porcelli,R,Rockingham,19,Rockingham-19,409155,55,55,43,10,2,0,96,76.5,3.63636363636364,79.6875,B,0,79.6875,B
Rep. William Infantine (R),"Infantine, William",William,Infantine,R,Hillsborough,16,Hillsborough-16,376479,55,55,43,11,1,0,96,76.5,1.81818181818182,79.6875,B,-0.08333333335,79.60416666665,B
Rep. Fred Plett (R),"Plett, Fred",Fred,Plett,R,Hillsborough,29,Hillsborough-29,408952,55,55,41,14,0,0,96,76,0,79.1666666666667,B,0.25,79.4166666666667,B
Rep. John Leavitt (R),"Leavitt, John",John,Leavitt,R,Merrimack,10,Merrimack-10,408381,55,55,43,11,1,0,96,76,1.81818181818182,79.1666666666667,B,0,79.1666666666667,B
Rep. John Sellers (R),"Sellers, John",John,Sellers,R,Grafton,18,Grafton-18,409169,55,55,40,9,6,0,96,76,10.9090909090909,79.1666666666667,B,0,79.1666666666667,B
Rep. Richard Brown (R),"Brown, Richard",Richard,Brown,R,Carroll,3,Carroll-03,409073,55,55,42,13,0,0,96,76,0,79.1666666666667,B,0,79.1666666666667,B
Rep. Lilli Walsh (R),"Walsh, Lilli",Lilli,Walsh,R,Rockingham,15,Rockingham-15,409185,55,55,43,12,0,0,96,76,0,79.1666666666667,B,0,79.1666666666667,B
Rep. James Connor (R),"Connor, James",James,Connor,R,Strafford,19,Strafford-19,409082,55,55,40,6,9,0,96,76,16.3636363636364,79.1666666666667,B,0,79.1666666666667,B
Rep. Catherine Kenny (R),"Kenny, Catherine",Catherine,Kenny,R,Hillsborough,13,Hillsborough-13,409116,55,55,43,12,0,0,96,76,0,79.1666666666667,B,0,79.1666666666667,B
Rep. Kevin Verville (R),"Verville, Kevin",Kevin,Verville,R,Rockingham,2,Rockingham-02,408388,55,55,33,3,19,0,96,75,34.5454545454545,78.125,B,0.8333333333,78.9583333333,B
Rep. Sandra Panek (R),"Panek, Sandra",Sandra,Panek,R,Hillsborough,1,Hillsborough-01,409146,55,55,37,10,8,0,96,75.5,14.5454545454545,78.6458333333333,B,0.16666666665,78.8124999999833,B
Rep. Michael Vose (R),"Vose, Michael",Michael,Vose,R,Rockingham,5,Rockingham-05,377272,55,55,44,11,0,0,96,76,0,79.1666666666667,B,-0.5,78.6666666666667,B
Rep. Karen Reid (R),"Reid, Karen",Karen,Reid,R,Hillsborough,27,Hillsborough-27,409160,55,55,43,11,1,0,96,75.5,1.81818181818182,78.6458333333333,B,0,78.6458333333333,B
Rep. Katy Peternel (R),"Peternel, Katy",Katy,Peternel,R,Carroll,6,Carroll-06,409151,55,55,40,9,6,0,96,75,10.9090909090909,78.125,B,0.083333333325,78.208333333325,B
Rep. Thomas Walsh (R),"Walsh, Thomas",Thomas,Walsh,R,Merrimack,10,Merrimack-10,377187,55,55,33,6,16,0,96,75,29.0909090909091,78.125,B,0,78.125,B
Rep. Riché Colcombe (R),"Colcombe, Riché",Riché,Colcombe,R,Hillsborough,30,Hillsborough-30,409080,55,55,43,12,0,0,96,75,0,78.125,B,0,78.125,B
Rep. Charles Melvin (R),"Melvin, Charles",Charles,Melvin,R,Rockingham,20,Rockingham-20,408915,55,55,42,13,0,0,96,75,0,78.125,B,0,78.125,B
Rep. Robert Healey (R),"Healey, Robert",Robert,Healey,R,Hillsborough,12,Hillsborough-12,409001,55,55,41,14,0,0,96,75,0,78.125,B,0,78.125,B
Rep. Tanya Donnelly (R),"Donnelly, Tanya",Tanya,Donnelly,R,Rockingham,25,Rockingham-25,409089,55,55,41,14,0,0,96,75,0,78.125,B,0,78.125,B
Rep. Clayton Wood (R),"Wood, Clayton",Clayton,Wood,R,Merrimack,13,Merrimack-13,409188,55,55,43,12,0,0,96,75,0,78.125,B,0,78.125,B
Rep. Deborah Aylward (R),"Aylward, Deborah",Deborah,Aylward,R,Merrimack,5,Merrimack-05,409062,55,55,41,12,2,0,96,75,3.63636363636364,78.125,B,0,78.125,B
Rep. Maureen Mooney (R),"Mooney, Maureen",Maureen,Mooney,R,Hillsborough,12,Hillsborough-12,376501,55,55,43,12,0,0,96,75,0,78.125,B,-0.083333333325,78.041666666675,B
Rep. Tom Dolan (R),"Dolan, Tom",Tom,Dolan,R,Rockingham,16,Rockingham-16,408903,55,55,40,13,2,0,96,74.5,3.63636363636364,77.6041666666667,B,0,77.6041666666667,B
Rep. Ted Gorski (R),"Gorski, Ted",Ted,Gorski,R,Hillsborough,2,Hillsborough-02,408998,55,55,39,9,7,0,96,74,12.7272727272727,77.0833333333333,B,0.083333333325,77.1666666666583,B
Rep. Kenneth Weyler (R),"Weyler, Kenneth",Kenneth,Weyler,R,Rockingham,14,Rockingham-14,374470,55,55,41,14,0,0,96,74,0,77.0833333333333,B,0,77.0833333333333,B
Rep. Debra DeSimone (R),"DeSimone, Debra",Debra,DeSimone,R,Rockingham,18,Rockingham-18,376807,55,55,42,13,0,0,96,74,0,77.0833333333333,B,0,77.0833333333333,B
Rep. Valerie McDonnell (R),"McDonnell, Valerie",Valerie,McDonnell,R,Rockingham,25,Rockingham-25,409131,55,55,42,13,0,0,96,74,0,77.0833333333333,B,0,77.0833333333333,B
Rep. Walter Stapleton (R),"Stapleton, Walter",Walter,Stapleton,R,Sullivan,6,Sullivan-06,408955,55,55,41,14,0,0,96,74,0,77.0833333333333,B,-0.25,76.8333333333333,B
Rep. John Hunt (R),"Hunt, John",John,Hunt,R,Cheshire,14,Cheshire-14,372375,55,55,40,14,1,0,96,73.5,1.81818181818182,76.5625,B,0,76.5625,B
Rep. Jason Janvrin (R),"Janvrin, Jason",Jason,Janvrin,R,Rockingham,40,Rockingham-40,408422,55,55,39,10,6,0,96,73.5,10.9090909090909,76.5625,B,0,76.5625,B
Rep. Mike Ouellet (R),"Ouellet, Mike",Mike,Ouellet,R,Coos,3,Coos-03,409143,55,55,40,15,0,0,96,73,0,76.0416666666667,B,0,76.0416666666667,B
Rep. Carroll Brown (R),"Brown, Carroll",Carroll,Brown,R,Grafton,10,Grafton-10,409074,55,55,42,13,0,0,96,73,0,76.0416666666667,B,0,76.0416666666667,B
Rep. Lorie Ball (R),"Ball, Lorie",Lorie,Ball,R,Rockingham,25,Rockingham-25,409065,55,55,40,15,0,0,96,73,0,76.0416666666667,B,0,76.0416666666667,B
